frame_number,Time,avg_u,avg_v
595,19.83181189352216,-0.24,-0.291,11932
596,19.865142669813793,-0.24,-0.292,11952
597,19.898473446105427,-0.24,-0.293,11971
598,19.931804222397062,-0.24,-0.294,11989
599,19.965134998688697,-0.24,-0.295,12008
600,19.99846577498033,-0.241,-0.297,12027
601,20.031796551271963,-0.241,-0.298,12044
602,20.065127327563598,-0.242,-0.299,12062
603,20.09845810385523,-0.242,-0.3,12080
604,20.131788880146864,-0.243,-0.301,12099
605,20.1651196564385,-0.243,-0.302,12115
606,20.198450432730134,-0.243,-0.303,12130
607,20.231781209021765,-0.243,-0.303,12146
608,20.2651119853134,-0.243,-0.304,12162
609,20.298442761605035,-0.244,-0.305,12176
610,20.33177353789667,-0.244,-0.306,12192
611,20.3651043141883,-0.244,-0.307,12207
612,20.398435090479936,-0.244,-0.308,12226
613,20.43176586677157,-0.244,-0.309,12246
614,20.465096643063205,-0.245,-0.31,12265
615,20.498427419354837,-0.245,-0.312,12283
616,20.53175819564647,-0.245,-0.313,12302
617,20.565088971938106,-0.245,-0.314,12321
618,20.598419748229738,-0.245,-0.315,12338
619,20.631750524521372,-0.245,-0.316,12355
620,20.665081300813007,-0.246,-0.318,12373
621,20.698412077104642,-0.246,-0.319,12390
622,20.731742853396273,-0.246,-0.32,12407
623,20.765073629687908,-0.247,-0.321,12424
624,20.798404405979543,-0.247,-0.322,12441
625,20.831735182271178,-0.248,-0.323,12458
626,20.86506595856281,-0.248,-0.324,12477
627,20.898396734854444,-0.249,-0.325,12495
628,20.93172751114608,-0.249,-0.327,12514
629,20.965058287437714,-0.25,-0.328,12532
630,20.998389063729345,-0.25,-0.329,12551
631,21.03171984002098,-0.251,-0.33,12570
632,21.065050616312615,-0.252,-0.331,12589
633,21.098381392604246,-0.252,-0.333,12608
634,21.13171216889588,-0.253,-0.334,12623
635,21.165042945187515,-0.253,-0.335,12640
636,21.19837372147915,-0.254,-0.336,12655
637,21.23170449777078,-0.254,-0.336,12670
638,21.265035274062416,-0.255,-0.338,12687
639,21.29836605035405,-0.255,-0.339,12704
640,21.331696826645686,-0.256,-0.339,12720
641,21.365027602937317,-0.257,-0.34,12736
642,21.398358379228952,-0.257,-0.341,12752
643,21.431689155520587,-0.258,-0.342,12768
644,21.465019931812222,-0.258,-0.343,12784
645,21.498350708103853,-0.259,-0.344,12801
646,21.531681484395488,-0.259,-0.345,12818
647,21.565012260687123,-0.26,-0.347,12836
648,21.598343036978754,-0.26,-0.348,12853
649,21.63167381327039,-0.261,-0.349,12869
650,21.665004589562024,-0.261,-0.35,12886
651,21.69833536585366,-0.262,-0.352,12903
652,21.73166614214529,-0.262,-0.353,12920
653,21.764996918436925,-0.263,-0.354,12937
654,21.79832769472856,-0.263,-0.355,12954
655,21.831658471020194,-0.264,-0.356,12973
656,21.864989247311826,-0.264,-0.357,12988
657,21.89832002360346,-0.265,-0.359,13005
658,21.931650799895095,-0.265,-0.36,13023
659,21.964981576186727,-0.266,-0.361,13040
660,21.99831235247836,-0.267,-0.362,13058
661,22.031643128769996,-0.268,-0.363,13076
662,22.06497390506163,-0.268,-0.364,13094
663,22.098304681353262,-0.269,-0.365,13112
664,22.131635457644897,-0.27,-0.367,13130
665,22.164966233936532,-0.27,-0.368,13148
666,22.198297010228167,-0.271,-0.369,13167
667,22.231627786519798,-0.272,-0.37,13184
668,22.264958562811433,-0.272,-0.371,13201
669,22.298289339103068,-0.273,-0.372,13217
670,22.331620115394703,-0.274,-0.374,13234
671,22.364950891686334,-0.274,-0.375,13253
672,22.39828166797797,-0.275,-0.376,13272
673,22.431612444269604,-0.276,-0.378,13292
674,22.464943220561235,-0.276,-0.379,13312
675,22.49827399685287,-0.277,-0.381,13331
676,22.531604773144505,-0.278,-0.382,13351
677,22.56493554943614,-0.279,-0.383,13371
678,22.59826632572777,-0.28,-0.385,13392
679,22.631597102019406,-0.28,-0.386,13412
680,22.66492787831104,-0.281,-0.388,13431
681,22.698258654602675,-0.282,-0.389,13451
682,22.731589430894307,-0.283,-0.39,13471
683,22.76492020718594,-0.284,-0.392,13490
684,22.798250983477576,-0.284,-0.393,13511
685,22.83158175976921,-0.285,-0.395,13531
686,22.864912536060842,-0.286,-0.396,13551
687,22.898243312352477,-0.286,-0.397,13571
688,22.931574088644112,-0.287,-0.399,13592
689,22.964904864935743,-0.288,-0.4,13609
690,22.998235641227378,-0.289,-0.401,13626
691,23.031566417519013,-0.289,-0.403,13645
692,23.064897193810648,-0.29,-0.404,13663
693,23.09822797010228,-0.291,-0.405,13683
694,23.131558746393914,-0.292,-0.407,13701
695,23.16488952268555,-0.293,-0.408,13720
696,23.198220298977184,-0.293,-0.409,13738
697,23.231551075268815,-0.294,-0.411,13756
698,23.26488185156045,-0.295,-0.412,13773
699,23.298212627852084,-0.296,-0.413,13790
700,23.33154340414372,-0.296,-0.414,13807
701,23.36487418043535,-0.297,-0.416,13826
702,23.398204956726985,-0.298,-0.417,13845
703,23.43153573301862,-0.299,-0.419,13866
704,23.46486650931025,-0.3,-0.42,13885
705,23.498197285601886,-0.3,-0.422,13904
706,23.53152806189352,-0.301,-0.423,13923
707,23.564858838185156,-0.302,-0.424,13942
708,23.598189614476787,-0.303,-0.426,13963
709,23.631520390768422,-0.303,-0.427,13986
710,23.664851167060057,-0.304,-0.429,14009
711,23.698181943351692,-0.305,-0.431,14030
712,23.731512719643323,-0.306,-0.432,14053
713,23.764843495934958,-0.307,-0.434,14073
714,23.798174272226593,-0.308,-0.435,14093
715,23.831505048518224,-0.309,-0.437,14115
716,23.86483582480986,-0.309,-0.438,14134
717,23.898166601101494,-0.31,-0.439,14154
718,23.93149737739313,-0.311,-0.441,14173
719,23.96482815368476,-0.312,-0.442,14192
720,23.998158929976395,-0.313,-0.444,14209
721,24.03148970626803,-0.313,-0.445,14226
722,24.064820482559664,-0.314,-0.447,14244
723,24.098151258851296,-0.315,-0.448,14262
724,24.13148203514293,-0.316,-0.45,14280
725,24.164812811434565,-0.317,-0.451,14298
726,24.1981435877262,-0.317,-0.452,14316
727,24.23147436401783,-0.318,-0.454,14334
728,24.264805140309466,-0.319,-0.455,14352
729,24.2981359166011,-0.32,-0.457,14369
730,24.331466692892732,-0.32,-0.458,14386
731,24.364797469184367,-0.321,-0.459,14402
732,24.398128245476002,-0.321,-0.461,14419
733,24.431459021767637,-0.322,-0.462,14436
734,24.464789798059268,-0.323,-0.464,14455
735,24.498120574350903,-0.324,-0.465,14475
736,24.531451350642538,-0.325,-0.467,14493
737,24.564782126934173,-0.325,-0.468,14511
738,24.598112903225804,-0.326,-0.47,14529
739,24.63144367951744,-0.327,-0.471,14547
740,24.664774455809074,-0.328,-0.473,14566
741,24.69810523210071,-0.329,-0.474,14584
742,24.73143600839234,-0.33,-0.476,14602
743,24.764766784683975,-0.33,-0.477,14618
744,24.79809756097561,-0.331,-0.478,14635
745,24.83142833726724,-0.331,-0.479,14650
746,24.864759113558875,-0.332,-0.481,14667
747,24.89808988985051,-0.333,-0.482,14684
748,24.931420666142145,-0.334,-0.484,14704
749,24.964751442433776,-0.335,-0.486,14726
750,24.99808221872541,-0.336,-0.488,14747
751,25.031412995017046,-0.337,-0.489,14769
752,25.06474377130868,-0.338,-0.491,14791
753,25.098074547600312,-0.339,-0.493,14814
754,25.131405323891947,-0.34,-0.495,14836
755,25.164736100183582,-0.341,-0.497,14857
756,25.198066876475217,-0.342,-0.499,14879
757,25.231397652766848,-0.344,-0.501,14902
758,25.264728429058483,-0.345,-0.503,14925
759,25.298059205350118,-0.346,-0.505,14946
760,25.33138998164175,-0.347,-0.507,14967
761,25.364720757933384,-0.348,-0.509,14990
762,25.39805153422502,-0.349,-0.511,15010
763,25.431382310516653,-0.35,-0.513,15033
764,25.464713086808285,-0.351,-0.514,15051
765,25.49804386309992,-0.352,-0.516,15071
766,25.531374639391554,-0.353,-0.518,15092
767,25.56470541568319,-0.354,-0.52,15113
768,25.59803619197482,-0.354,-0.522,15133
769,25.631366968266455,-0.355,-0.523,15153
770,25.66469774455809,-0.356,-0.525,15176
771,25.69802852084972,-0.357,-0.527,15198
772,25.731359297141356,-0.358,-0.529,15218
773,25.76469007343299,-0.359,-0.531,15237
774,25.798020849724626,-0.36,-0.533,15257
775,25.831351626016257,-0.361,-0.535,15276
776,25.864682402307892,-0.362,-0.537,15296
777,25.898013178599527,-0.362,-0.538,15315
778,25.93134395489116,-0.363,-0.54,15334
779,25.964674731182793,-0.364,-0.542,15353
780,25.998005507474428,-0.364,-0.544,15372
781,26.031336283766063,-0.364,-0.546,15391
782,26.064667060057698,-0.365,-0.548,15409
783,26.09799783634933,-0.365,-0.55,15427
784,26.131328612640964,-0.366,-0.551,15446
785,26.1646593889326,-0.366,-0.553,15467
786,26.19799016522423,-0.367,-0.555,15488
787,26.231320941515865,-0.367,-0.557,15506
788,26.2646517178075,-0.368,-0.558,15522
789,26.297982494099134,-0.368,-0.56,15541
790,26.331313270390766,-0.369,-0.562,15560
791,26.3646440466824,-0.369,-0.563,15575
792,26.397974822974035,-0.369,-0.565,15591
793,26.43130559926567,-0.369,-0.566,15607
794,26.4646363755573,-0.37,-0.568,15622
795,26.497967151848936,-0.37,-0.569,15637
796,26.53129792814057,-0.37,-0.57,15651
797,26.564628704432206,-0.371,-0.572,15666
798,26.597959480723837,-0.371,-0.574,15684
799,26.631290257015472,-0.372,-0.575,15700
800,26.664621033307107,-0.372,-0.577,15715
801,26.697951809598738,-0.373,-0.578,15731
802,26.731282585890373,-0.373,-0.58,15748
803,26.764613362182008,-0.373,-0.581,15764
804,26.797944138473643,-0.373,-0.583,15782
805,26.831274914765274,-0.373,-0.585,15800
806,26.86460569105691,-0.374,-0.587,15817
807,26.897936467348543,-0.374,-0.588,15835
808,26.93126724364018,-0.374,-0.59,15851
809,26.96459801993181,-0.374,-0.591,15866
810,26.997928796223444,-0.374,-0.593,15881
811,27.03125957251508,-0.374,-0.594,15898
812,27.064590348806714,-0.374,-0.596,15914
813,27.097921125098345,-0.375,-0.598,15933
814,27.13125190138998,-0.375,-0.599,15950
815,27.164582677681615,-0.375,-0.601,15967
816,27.197913453973246,-0.376,-0.603,15986
817,27.23124423026488,-0.376,-0.604,16002
818,27.264575006556516,-0.376,-0.606,16021
819,27.29790578284815,-0.376,-0.608,16040
820,27.331236559139782,-0.376,-0.61,16057
821,27.364567335431417,-0.376,-0.612,16074
822,27.397898111723052,-0.377,-0.613,16092
823,27.431228888014687,-0.377,-0.615,16109
824,27.464559664306318,-0.377,-0.616,16126
825,27.497890440597953,-0.377,-0.618,16142
826,27.531221216889588,-0.377,-0.62,16160
827,27.56455199318122,-0.378,-0.622,16179
828,27.597882769472854,-0.378,-0.623,16197
829,27.63121354576449,-0.379,-0.625,16216
830,27.664544322056123,-0.379,-0.626,16230
831,27.697875098347755,-0.379,-0.628,16243
832,27.73120587463939,-0.379,-0.629,16257
833,27.764536650931024,-0.379,-0.63,16271
834,27.79786742722266,-0.379,-0.631,16285
835,27.83119820351429,-0.379,-0.633,16299
836,27.864528979805925,-0.379,-0.634,16314
837,27.89785975609756,-0.379,-0.636,16331
838,27.931190532389195,-0.38,-0.637,16349
839,27.964521308680826,-0.38,-0.639,16365
840,27.99785208497246,-0.38,-0.64,16382
841,28.031182861264096,-0.38,-0.642,16399
842,28.064513637555727,-0.38,-0.643,16415
843,28.097844413847362,-0.38,-0.645,16430
844,28.131175190138997,-0.38,-0.646,16445
845,28.16450596643063,-0.38,-0.647,16460
846,28.197836742722263,-0.381,-0.649,16476
847,28.231167519013898,-0.381,-0.65,16491
848,28.264498295305533,-0.38,-0.651,16506
849,28.297829071597167,-0.38,-0.653,16521
850,28.3311598478888,-0.381,-0.654,16536
851,28.364490624180434,-0.38,-0.655,16546
852,28.39782140047207,-0.38,-0.656,16557
853,28.431152176763703,-0.38,-0.657,16569
854,28.464482953055334,-0.38,-0.658,16581
855,28.49781372934697,-0.38,-0.659,16593
856,28.531144505638604,-0.38,-0.66,16608
857,28.564475281930235,-0.38,-0.661,16623
858,28.59780605822187,-0.38,-0.663,16639
859,28.631136834513505,-0.38,-0.664,16654
860,28.66446761080514,-0.38,-0.665,16669
861,28.69779838709677,-0.38,-0.666,16684
862,28.731129163388406,-0.38,-0.668,16702
863,28.76445993968004,-0.381,-0.67,16720
864,28.797790715971676,-0.381,-0.671,16736
865,28.831121492263307,-0.381,-0.672,16752
866,28.864452268554942,-0.382,-0.674,16767
867,28.897783044846577,-0.382,-0.675,16784
868,28.93111382113821,-0.382,-0.677,16801
869,28.964444597429843,-0.382,-0.679,16819
870,28.997775373721478,-0.382,-0.68,16835
871,29.031106150013112,-0.382,-0.682,16852
872,29.064436926304744,-0.382,-0.683,16866
873,29.09776770259638,-0.382,-0.684,16877
874,29.131098478888013,-0.382,-0.685,16892
875,29.16442925517965,-0.382,-0.686,16910
876,29.19776003147128,-0.382,-0.688,16926
877,29.231090807762914,-0.382,-0.689,16940
878,29.26442158405455,-0.382,-0.691,16956
879,29.297752360346184,-0.382,-0.692,16974
880,29.331083136637815,-0.382,-0.694,16989
881,29.36441391292945,-0.382,-0.695,17004
882,29.397744689221085,-0.382,-0.696,17019
883,29.431075465512716,-0.382,-0.698,17034
884,29.46440624180435,-0.382,-0.699,17047
885,29.497737018095986,-0.382,-0.701,17062
886,29.53106779438762,-0.382,-0.702,17078
887,29.564398570679252,-0.382,-0.703,17095
888,29.597729346970887,-0.382,-0.705,17115
889,29.63106012326252,-0.382,-0.707,17133
890,29.664390899554157,-0.382,-0.708,17149
891,29.697721675845788,-0.382,-0.71,17166
892,29.731052452137423,-0.382,-0.711,17184
893,29.764383228429057,-0.382,-0.713,17203
894,29.797714004720692,-0.382,-0.714,17221
895,29.831044781012324,-0.382,-0.716,17239
896,29.86437555730396,-0.381,-0.717,17255
897,29.897706333595593,-0.381,-0.719,17273
898,29.931037109887225,-0.381,-0.72,17291
899,29.96436788617886,-0.381,-0.722,17310
900,29.997698662470494,-0.381,-0.723,17328
901,30.03102943876213,-0.38,-0.725,17347
902,30.06436021505376,-0.38,-0.726,17366
903,30.097690991345395,-0.38,-0.727,17385
904,30.13102176763703,-0.38,-0.729,17403
905,30.164352543928665,-0.379,-0.73,17422
906,30.197683320220296,-0.379,-0.732,17442
907,30.23101409651193,-0.379,-0.733,17462
908,30.264344872803566,-0.378,-0.735,17482
909,30.2976756490952,-0.378,-0.736,17502
910,30.331006425386832,-0.378,-0.737,17521
911,30.364337201678467,-0.377,-0.739,17541
912,30.3976679779701,-0.377,-0.74,17563
913,30.430998754261733,-0.377,-0.742,17583
914,30.464329530553368,-0.377,-0.743,17603
915,30.497660306845003,-0.377,-0.745,17621
916,30.530991083136637,-0.377,-0.746,17638
917,30.56432185942827,-0.376,-0.747,17657
918,30.597652635719903,-0.376,-0.749,17677
919,30.63098341201154,-0.376,-0.75,17698
920,30.664314188303173,-0.376,-0.751,17719
921,30.697644964594804,-0.376,-0.753,17741
922,30.73097574088644,-0.376,-0.754,17762
923,30.764306517178074,-0.376,-0.756,17783
924,30.79763729346971,-0.375,-0.757,17804
925,30.83096806976134,-0.375,-0.759,17823
926,30.864298846052975,-0.375,-0.76,17842
927,30.89762962234461,-0.374,-0.761,17860
928,30.93096039863624,-0.374,-0.763,17878
929,30.964291174927876,-0.374,-0.764,17895
930,30.99762195121951,-0.374,-0.766,17914
931,31.030952727511146,-0.373,-0.767,17932
932,31.064283503802777,-0.373,-0.769,17950
933,31.09761428009441,-0.373,-0.771,17970
934,31.130945056386047,-0.373,-0.772,17991
935,31.16427583267768,-0.373,-0.774,18010
936,31.197606608969313,-0.372,-0.775,18029
937,31.230937385260948,-0.372,-0.777,18047
938,31.264268161552582,-0.372,-0.778,18067
939,31.297598937844214,-0.372,-0.78,18085
940,31.33092971413585,-0.371,-0.781,18105
941,31.364260490427483,-0.371,-0.783,18123
942,31.397591266719118,-0.372,-0.784,18140
943,31.43092204301075,-0.371,-0.785,18158
944,31.464252819302384,-0.371,-0.787,18177
945,31.49758359559402,-0.371,-0.788,18195
946,31.530914371885654,-0.371,-0.79,18214
947,31.564245148177285,-0.37,-0.791,18233
948,31.59757592446892,-0.37,-0.793,18252
949,31.630906700760555,-0.37,-0.794,18271
950,31.66423747705219,-0.37,-0.796,18290
951,31.69756825334382,-0.37,-0.797,18309
952,31.730899029635456,-0.369,-0.799,18328
953,31.76422980592709,-0.369,-0.801,18347
954,31.797560582218722,-0.369,-0.802,18364
955,31.830891358510357,-0.369,-0.803,18382
956,31.86422213480199,-0.368,-0.805,18400
957,31.897552911093626,-0.368,-0.806,18420
958,31.930883687385258,-0.368,-0.808,18440
959,31.964214463676893,-0.368,-0.809,18459
960,31.997545239968527,-0.368,-0.81,18479
961,32.03087601626016,-0.368,-0.812,18499
962,32.06420679255179,-0.369,-0.813,18517
963,32.09753756884343,-0.369,-0.814,18534
964,32.13086834513506,-0.369,-0.816,18553
965,32.1641991214267,-0.369,-0.817,18572
966,32.19752989771833,-0.369,-0.819,18591
967,32.23086067400996,-0.369,-0.82,18607
968,32.264191450301595,-0.369,-0.821,18623
969,32.29752222659323,-0.368,-0.822,18640
970,32.330853002884865,-0.369,-0.824,18658
971,32.3641837791765,-0.369,-0.825,18676
972,32.397514555468135,-0.368,-0.826,18693
973,32.43084533175977,-0.368,-0.828,18712
974,32.464176108051404,-0.369,-0.829,18730
975,32.49750688434303,-0.369,-0.83,18747
976,32.53083766063467,-0.369,-0.832,18765
977,32.5641684369263,-0.369,-0.833,18784
978,32.59749921321794,-0.369,-0.834,18802
979,32.63082998950957,-0.369,-0.836,18817
980,32.664160765801206,-0.369,-0.837,18834
981,32.69749154209284,-0.369,-0.838,18850
982,32.73082231838447,-0.369,-0.839,18865
983,32.764153094676104,-0.369,-0.84,18881
984,32.79748387096774,-0.369,-0.842,18898
985,32.83081464725937,-0.369,-0.843,18915
986,32.86414542355101,-0.369,-0.844,18932
987,32.89747619984264,-0.369,-0.846,18949
988,32.93080697613428,-0.369,-0.847,18965
989,32.96413775242591,-0.369,-0.848,18984
990,32.99746852871754,-0.369,-0.85,19003
991,33.030799305009175,-0.369,-0.851,19022
992,33.06413008130081,-0.369,-0.853,19042
993,33.097460857592445,-0.369,-0.854,19063
994,33.13079163388408,-0.369,-0.856,19084
995,33.164122410175715,-0.369,-0.857,19104
996,33.19745318646735,-0.369,-0.859,19123
997,33.23078396275898,-0.369,-0.86,19141
998,33.26411473905061,-0.369,-0.861,19159
999,33.29744551534225,-0.369,-0.863,19178
1000,33.33077629163388,-0.369,-0.864,19197
1001,33.36410706792552,-0.369,-0.866,19215
1002,33.39743784421715,-0.369,-0.867,19234
1003,33.430768620508786,-0.369,-0.869,19254
1004,33.46409939680042,-0.369,-0.87,19274
1005,33.49743017309205,-0.369,-0.871,19293
1006,33.530760949383684,-0.369,-0.873,19312
1007,33.56409172567532,-0.369,-0.874,19332
1008,33.59742250196695,-0.369,-0.876,19351
1009,33.63075327825859,-0.369,-0.877,19370
1010,33.66408405455022,-0.369,-0.879,19389
1011,33.69741483084186,-0.369,-0.88,19408
1012,33.730745607133485,-0.369,-0.882,19427
1013,33.76407638342512,-0.369,-0.883,19446
1014,33.797407159716755,-0.369,-0.885,19465
1015,33.83073793600839,-0.369,-0.886,19484
1016,33.864068712300025,-0.369,-0.887,19503
1017,33.89739948859166,-0.369,-0.889,19522
1018,33.930730264883294,-0.369,-0.89,19541
1019,33.96406104117493,-0.369,-0.892,19555
1020,33.99739181746656,-0.369,-0.893,19573
1021,34.03072259375819,-0.369,-0.894,19591
1022,34.06405337004983,-0.369,-0.895,19607
1023,34.09738414634146,-0.369,-0.897,19624
1024,34.130714922633096,-0.37,-0.898,19641
1025,34.16404569892473,-0.37,-0.899,19660
1026,34.197376475216366,-0.37,-0.901,19679
1027,34.230707251507994,-0.37,-0.902,19698
1028,34.26403802779963,-0.371,-0.903,19716
1029,34.29736880409126,-0.371,-0.905,19735
1030,34.3306995803829,-0.371,-0.906,19754
1031,34.36403035667453,-0.371,-0.907,19772
1032,34.39736113296617,-0.371,-0.909,19790
1033,34.4306919092578,-0.371,-0.91,19808
1034,34.46402268554944,-0.371,-0.911,19826
1035,34.497353461841065,-0.371,-0.913,19844
1036,34.5306842381327,-0.371,-0.914,19861
1037,34.564015014424335,-0.371,-0.915,19878
1038,34.59734579071597,-0.371,-0.917,19897
1039,34.630676567007605,-0.371,-0.918,19915
1040,34.66400734329924,-0.371,-0.92,19932
1041,34.697338119590874,-0.371,-0.921,19948
1042,34.7306688958825,-0.371,-0.922,19964
1043,34.76399967217414,-0.371,-0.923,19980
1044,34.79733044846577,-0.371,-0.924,19995
1045,34.83066122475741,-0.371,-0.925,20010
1046,34.86399200104904,-0.371,-0.926,20025
1047,34.897322777340676,-0.371,-0.928,20041
1048,34.93065355363231,-0.371,-0.929,20057
1049,34.963984329923946,-0.371,-0.93,20073
1050,34.997315106215574,-0.371,-0.931,20090
1051,35.03064588250721,-0.371,-0.932,20108
1052,35.06397665879884,-0.371,-0.934,20126
1053,35.09730743509048,-0.371,-0.935,20144
1054,35.13063821138211,-0.371,-0.936,20162
1055,35.16396898767375,-0.371,-0.938,20180
1056,35.19729976396538,-0.371,-0.939,20197
1057,35.23063054025701,-0.371,-0.94,20216
1058,35.263961316548645,-0.371,-0.942,20232
1059,35.29729209284028,-0.371,-0.943,20248
1060,35.330622869131915,-0.371,-0.944,20264
1061,35.36395364542355,-0.371,-0.945,20279
1062,35.397284421715185,-0.371,-0.947,20296
1063,35.43061519800682,-0.371,-0.948,20312
1064,35.463945974298454,-0.371,-0.949,20328
1065,35.49727675059008,-0.371,-0.95,20343
1066,35.53060752688172,-0.371,-0.951,20359
1067,35.56393830317335,-0.371,-0.952,20375
1068,35.597269079464986,-0.371,-0.953,20390
1069,35.63059985575662,-0.371,-0.954,20405
1070,35.663930632048256,-0.371,-0.955,20418
1071,35.69726140833989,-0.371,-0.956,20433
1072,35.73059218463152,-0.371,-0.957,20447
1073,35.76392296092315,-0.371,-0.958,20460
1074,35.79725373721479,-0.371,-0.959,20475
1075,35.83058451350642,-0.371,-0.961,20491
1076,35.86391528979806,-0.371,-0.962,20507
1077,35.89724606608969,-0.371,-0.963,20522
1078,35.93057684238133,-0.371,-0.964,20538
1079,35.963907618672955,-0.371,-0.965,20553
1080,35.99723839496459,-0.371,-0.966,20568
1081,36.030569171256225,-0.371,-0.968,20585
1082,36.06389994754786,-0.371,-0.969,20602
1083,36.097230723839495,-0.371,-0.97,20619
1084,36.13056150013113,-0.371,-0.971,20633
1085,36.163892276422764,-0.371,-0.973,20649
1086,36.1972230527144,-0.371,-0.974,20668
1087,36.23055382900603,-0.37,-0.975,20686
1088,36.26388460529766,-0.37,-0.977,20704
1089,36.2972153815893,-0.37,-0.978,20722
1090,36.33054615788093,-0.37,-0.979,20740
1091,36.363876934172566,-0.37,-0.981,20759
1092,36.3972077104642,-0.37,-0.982,20777
1093,36.430538486755836,-0.37,-0.983,20795
1094,36.463869263047464,-0.37,-0.985,20813
1095,36.4972000393391,-0.37,-0.986,20832
1096,36.53053081563073,-0.37,-0.987,20850
1097,36.56386159192237,-0.37,-0.989,20868
1098,36.597192368214,-0.37,-0.99,20886
1099,36.63052314450564,-0.37,-0.991,20904
1100,36.66385392079727,-0.37,-0.992,20921
1101,36.69718469708891,-0.37,-0.993,20938
1102,36.730515473380535,-0.37,-0.995,20956
1103,36.76384624967217,-0.37,-0.996,20974
1104,36.797177025963805,-0.37,-0.997,20992
1105,36.83050780225544,-0.37,-0.998,21009
1106,36.863838578547075,-0.37,-0.999,21026
1107,36.89716935483871,-0.37,-1.001,21043
1108,36.930500131130344,-0.37,-1.002,21061
1109,36.96383090742197,-0.37,-1.003,21076
1110,36.99716168371361,-0.37,-1.004,21089
1111,37.03049246000524,-0.37,-1.005,21101
1112,37.06382323629688,-0.37,-1.006,21117
1113,37.09715401258851,-0.37,-1.007,21132
1114,37.130484788880146,-0.37,-1.008,21148
1115,37.16381556517178,-0.371,-1.009,21163
1116,37.197146341463416,-0.371,-1.01,21179
1117,37.23047711775504,-0.371,-1.011,21194
1118,37.26380789404668,-0.371,-1.011,21207
1119,37.29713867033831,-0.371,-1.012,21221
1120,37.33046944662995,-0.371,-1.013,21232
1121,37.36380022292158,-0.371,-1.014,21248
1122,37.39713099921322,-0.371,-1.016,21264
1123,37.43046177550485,-0.371,-1.017,21279
1124,37.46379255179648,-0.371,-1.018,21295
1125,37.497123328088115,-0.371,-1.019,21311
1126,37.53045410437975,-0.371,-1.02,21328
1127,37.563784880671385,-0.371,-1.022,21345
1128,37.59711565696302,-0.371,-1.023,21361
1129,37.630446433254654,-0.372,-1.024,21378
1130,37.66377720954629,-0.372,-1.025,21395
1131,37.697107985837924,-0.372,-1.026,21412
1132,37.73043876212955,-0.372,-1.028,21429
1133,37.76376953842119,-0.372,-1.029,21444
1134,37.79710031471282,-0.372,-1.03,21462
1135,37.830431091004456,-0.372,-1.031,21479
1136,37.86376186729609,-0.372,-1.033,21497
1137,37.897092643587726,-0.372,-1.034,21513
1138,37.93042341987936,-0.372,-1.035,21529
1139,37.96375419617099,-0.372,-1.036,21546
1140,37.99708497246262,-0.372,-1.037,21564
1141,38.03041574875426,-0.372,-1.038,21581
1142,38.06374652504589,-0.372,-1.039,21595
1143,38.09707730133753,-0.373,-1.04,21609
1144,38.13040807762916,-0.373,-1.042,21623
1145,38.1637388539208,-0.373,-1.043,21637
1146,38.19706963021243,-0.373,-1.044,21655
1147,38.23040040650406,-0.373,-1.045,21673
1148,38.263731182795695,-0.373,-1.047,21690
1149,38.29706195908733,-0.373,-1.048,21706
1150,38.330392735378965,-0.373,-1.049,21723
1151,38.3637235116706,-0.373,-1.05,21741
1152,38.397054287962234,-0.373,-1.051,21758
1153,38.43038506425387,-0.373,-1.053,21773
1154,38.4637158405455,-0.373,-1.054,21791
1155,38.49704661683713,-0.373,-1.056,21809
1156,38.53037739312877,-0.374,-1.057,21827
1157,38.5637081694204,-0.374,-1.059,21845
1158,38.597038945712036,-0.374,-1.06,21862
1159,38.63036972200367,-0.374,-1.061,21877
1160,38.663700498295306,-0.374,-1.063,21896
1161,38.69703127458694,-0.374,-1.064,21914
1162,38.73036205087857,-0.374,-1.065,21932
1163,38.7636928271702,-0.374,-1.067,21950
1164,38.79702360346184,-0.374,-1.068,21968
1165,38.83035437975347,-0.374,-1.069,21984
1166,38.86368515604511,-0.374,-1.071,22000
1167,38.89701593233674,-0.374,-1.072,22016
1168,38.93034670862838,-0.375,-1.073,22032
1169,38.963677484920005,-0.375,-1.074,22051
1170,38.99700826121164,-0.375,-1.076,22070
1171,39.030339037503275,-0.375,-1.077,22090
1172,39.06366981379491,-0.375,-1.079,22110
1173,39.097000590086544,-0.376,-1.081,22130
1174,39.13033136637818,-0.376,-1.082,22149
1175,39.163662142669814,-0.376,-1.084,22167
1176,39.19699291896145,-0.376,-1.085,22185
1177,39.23032369525308,-0.376,-1.086,22203
1178,39.26365447154471,-0.376,-1.088,22221
1179,39.296985247836346,-0.376,-1.089,22239
1180,39.33031602412798,-0.376,-1.091,22257
1181,39.363646800419616,-0.376,-1.092,22275
1182,39.39697757671125,-0.377,-1.094,22293
1183,39.430308353002886,-0.377,-1.095,22312
1184,39.46363912929451,-0.377,-1.097,22330
1185,39.49696990558615,-0.377,-1.098,22349
1186,39.53030068187778,-0.377,-1.1,22368
1187,39.56363145816942,-0.377,-1.101,22386
1188,39.59696223446105,-0.377,-1.103,22403
1189,39.63029301075269,-0.377,-1.104,22420
1190,39.66362378704432,-0.377,-1.105,22436
1191,39.69695456333596,-0.378,-1.106,22452
1192,39.730285339627585,-0.378,-1.107,22468
1193,39.76361611591922,-0.378,-1.109,22486
